Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1157,80,RL,85.0,9350,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,None,0.0,2,3,PConc,3.0,3.0,4.0,5.0,633,1.0,0,586,1219,GasA,3,Y,SBrkr,1265,0,0,1265,0,1,2,0,3,1,Gd,6,Typ,1,5,1965.0,2.0,2,502,3.0,3.0,Y,0,92,0,96,0,0,0,10,2008,WD,Normal,179900
1158,120,RL,34.0,5001,Pave,1,0,AllPub,Inside,0,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,3,2,PConc,4.0,3.0,1.0,6.0,904,1.0,0,410,1314,GasA,4,Y,SBrkr,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,5,2008.0,2.0,2,626,3.0,3.0,Y,172,62,0,0,0,0,0,7,2009,WD,Normal,230000
1159,20,RL,92.0,11932,Pave,0,0,AllPub,FR2,0,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1580,1580,GasA,4,Y,SBrkr,1580,0,0,1580,0,0,2,0,3,1,Gd,7,Typ,0,5,2008.0,2.0,3,830,3.0,3.0,Y,0,24,0,0,0,0,0,6,2008,ConLD,Partial,235128
1160,60,RL,76.0,9120,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,3,2,CBlock,3.0,3.0,1.0,5.0,442,1.0,0,459,901,GasA,2,Y,SBrkr,943,933,0,1876,0,0,2,1,4,1,Gd,8,Typ,1,5,1974.0,2.0,2,540,4.0,3.0,Y,0,69,0,0,0,0,0,7,2008,WD,Normal,185000
1161,160,RL,24.0,2280,Pave,0,0,AllPub,Inside,0,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,4.0,3.0,1.0,5.0,311,1.0,0,544,855,GasA,1,Y,SBrkr,855,601,0,1456,0,0,2,1,3,1,TA,7,Typ,1,5,1978.0,1.0,2,440,3.0,3.0,Y,26,0,0,0,0,0,0,7,2010,WD,Normal,146000
1163,20,RL,109.0,8724,Pave,0,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4.0,3.0,1.0,4.0,492,1.0,0,402,894,GasA,3,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,1,5,1968.0,3.0,2,450,3.0,3.0,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,129000
1164,90,RL,60.0,12900,Pave,0,0,AllPub,Inside,0,Sawyer,Feedr,Norm,Duplex,SFoyer,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,3.0,3.0,6.0,1198,1.0,0,0,1198,GasA,2,Y,SBrkr,1258,0,0,1258,2,0,0,2,0,2,TA,6,Typ,0,2,1969.0,1.0,2,400,2.0,3.0,Y,120,0,0,0,0,0,0,1,2008,WD,Alloca,108959
1166,20,RL,79.0,9541,Pave,1,0,AllPub,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,268.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1502,1502,GasA,4,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,Gd,7,Typ,0,5,2009.0,2.0,2,644,3.0,3.0,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170
1167,20,RL,64.0,10475,Pave,1,0,AllPub,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,72.0,3,2,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1694,1694,GasA,4,Y,SBrkr,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,5,2008.0,2.0,3,776,3.0,3.0,Y,160,33,0,0,0,0,0,2,2010,WD,Normal,245350
1168,60,RL,58.0,10852,Pave,1,0,AllPub,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4.0,3.0,1.0,6.0,786,1.0,0,173,959,GasA,4,Y,SBrkr,959,712,0,1671,1,0,2,1,3,1,TA,7,Typ,1,5,2000.0,3.0,2,472,3.0,3.0,Y,0,38,0,0,0,0,0,2,2006,WD,Normal,173000
1169,70,RL,120.0,13728,Pave,0,0,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,2Story,6,7,1935,1986,Hip,CompShg,Stucco,Stucco,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,626,1.0,0,501,1127,GasA,4,Y,SBrkr,1236,872,0,2108,0,0,2,0,4,1,Gd,7,Typ,2,Basment,1935.0,1.0,2,540,3.0,3.0,Y,0,0,0,0,90,0,0,7,2008,WD,Normal,235000
1170,60,RL,118.0,35760,Pave,1,0,AllPub,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,10,5,1995,1996,Hip,CompShg,HdBoard,HdBoard,BrkFace,1378.0,3,3,PConc,5.0,3.0,4.0,6.0,1387,1.0,0,543,1930,GasA,4,Y,SBrkr,1831,1796,0,3627,1,0,3,1,4,1,Gd,10,Typ,1,5,1995.0,3.0,3,807,3.0,3.0,Y,361,76,0,0,0,0,0,7,2006,WD,Normal,625000
1171,80,RL,76.0,9880,Pave,0,0,AllPub,Inside,0,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3.0,3.0,3.0,5.0,522,1.0,0,574,1096,GasA,2,Y,SBrkr,1118,0,0,1118,1,0,1,0,3,1,TA,6,Typ,1,5,1977.0,3.0,1,358,3.0,3.0,Y,203,0,0,0,0,576,0,7,2008,WD,Normal,171000
1172,20,RL,76.0,9120,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,5.0,662,1.0,0,599,1261,GasA,4,Y,SBrkr,1261,0,0,1261,1,0,1,0,3,1,TA,6,Typ,1,5,1958.0,2.0,2,433,3.0,3.0,Y,0,0,0,0,288,0,1400,11,2008,WD,Normal,163000
1173,160,FV,35.0,4017,Pave,1,0,AllPub,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,625,625,GasA,4,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Gd,5,Typ,0,1,2006.0,3.0,2,625,3.0,3.0,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,171900
1175,70,RL,80.0,16560,Pave,1,0,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,2Story,6,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,3.0,1.0,3.0,503,1.0,0,449,952,GasA,2,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,TA,9,Typ,1,1,1932.0,1.0,2,360,3.0,3.0,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,239000
1176,50,RL,85.0,10678,Pave,0,0,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,3,2,PConc,4.0,3.0,1.0,6.0,700,1.0,0,983,1683,GasA,4,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Gd,9,Typ,1,5,1992.0,3.0,2,541,3.0,3.0,Y,0,33,0,0,0,0,0,4,2007,WD,Normal,285000
1177,20,RL,37.0,6951,Pave,1,0,AllPub,CulDSac,0,Mitchel,Norm,Norm,1Fam,1Story,5,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,2,2,CBlock,3.0,3.0,1.0,5.0,658,1.0,0,218,876,GasA,2,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,TA,5,Typ,0,5,1984.0,1.0,1,264,3.0,3.0,Y,362,0,0,0,0,0,0,10,2008,WD,Normal,119500
1179,50,RL,54.0,7681,Pave,1,0,AllPub,FR2,0,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,731,731,GasA,4,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,TA,7,Typ,1,1,1921.0,1.0,1,186,2.0,3.0,Y,192,0,102,0,0,0,0,7,2009,WD,Normal,154900
1182,120,RM,64.0,5587,Pave,1,2,AllPub,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,2,PConc,5.0,3.0,4.0,6.0,1480,1.0,0,120,1600,GasA,4,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Gd,5,Typ,1,5,2008.0,3.0,2,482,3.0,3.0,Y,162,53,0,153,0,0,0,11,2008,New,Partial,392500
1183,60,RL,160.0,15623,Pave,1,0,AllPub,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,10,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,3,2,PConc,5.0,3.0,3.0,6.0,2096,1.0,0,300,2396,GasA,4,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,Ex,10,Typ,2,5,1996.0,3.0,3,813,3.0,3.0,Y,171,78,0,0,0,555,0,7,2007,WD,Abnorml,745000
1184,30,RL,60.0,10800,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,2,2,BrkTil,3.0,3.0,1.0,3.0,821,1.0,0,299,1120,GasA,4,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,TA,5,Typ,1,1,1970.0,1.0,2,720,3.0,3.0,Y,229,0,0,0,0,0,0,6,2006,WD,Normal,120000
1185,20,RL,50.0,35133,Grvl,0,0,AllPub,Inside,1,Timber,Norm,Norm,1Fam,1Story,5,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,2,2,CBlock,3.0,3.0,4.0,3.0,1159,1.0,0,413,1572,GasA,3,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,TA,5,Typ,2,6,1963.0,2.0,3,995,3.0,3.0,Y,0,263,0,0,263,0,0,5,2007,WD,Normal,186700
1186,50,RL,60.0,9738,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,3,BrkTil,3.0,3.0,1.0,4.0,392,1.0,0,392,784,GasA,3,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,TA,7,Typ,0,5,1965.0,1.0,1,392,3.0,3.0,Y,0,0,236,0,0,0,0,3,2006,WD,Normal,104900
1187,190,RL,107.0,10615,Pave,1,1,AllPub,Corner,1,OldTown,Artery,Artery,2fmCon,2Story,3,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,2.0,3.0,2.0,4.0,440,1.0,0,538,978,GasA,2,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,TA,7,Typ,0,2,1920.0,1.0,2,420,2.0,2.0,Y,0,74,0,0,0,0,0,8,2009,WD,Abnorml,95000
1188,20,RL,89.0,12461,Pave,0,0,AllPub,Corner,0,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,3,2,PConc,4.0,3.0,1.0,6.0,1456,1.0,0,168,1624,GasA,4,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Gd,5,Typ,1,5,1994.0,2.0,3,757,3.0,3.0,Y,0,114,192,0,0,0,0,7,2006,WD,Normal,262000
1189,60,RL,68.0,8935,Pave,1,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,831,831,GasA,4,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Gd,7,Typ,0,5,2002.0,2.0,2,493,3.0,3.0,Y,144,68,0,0,0,0,0,7,2009,WD,Normal,195000
1190,60,RL,60.0,7500,Pave,0,0,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3.0,3.0,1.0,1.0,0,1.0,0,994,994,GasA,3,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Gd,7,Typ,1,5,1999.0,3.0,2,442,3.0,3.0,Y,140,60,0,0,0,0,0,6,2010,WD,Normal,189000
1192,160,FV,24.0,2645,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,776,776,GasA,4,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Gd,5,Typ,0,1,1999.0,1.0,2,492,3.0,3.0,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,174000
1193,50,RM,60.0,9600,Pave,0,0,AllPub,Inside,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3.0,3.0,2.0,1.0,0,1.0,0,702,702,GasA,3,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,1,1925.0,1.0,1,250,3.0,2.0,P,0,0,84,0,0,0,0,7,2007,WD,Normal,125000
1195,60,RL,80.0,9364,Pave,0,0,AllPub,Corner,0,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,2,2,CBlock,3.0,3.0,1.0,5.0,371,1.0,0,292,663,GasA,2,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,TA,7,Typ,0,5,1969.0,3.0,1,299,3.0,3.0,Y,379,36,0,0,0,0,0,3,2010,WD,Normal,158000
1196,60,RL,51.0,8029,Pave,1,0,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,728,728,GasA,4,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Gd,8,Typ,0,5,2005.0,3.0,2,400,3.0,3.0,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,176000
1197,60,RL,58.0,14054,Pave,1,0,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,1.0,0,1.0,0,879,879,GasA,4,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Gd,9,Typ,1,3,2006.0,3.0,3,660,3.0,3.0,Y,100,17,0,0,0,0,0,11,2006,New,Partial,219210
1198,75,RM,65.0,8850,Pave,1,1,AllPub,Corner,0,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,815,815,GasA,4,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,TA,7,Typ,1,1,1916.0,1.0,1,225,3.0,3.0,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000
1199,20,RL,70.0,9100,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1212,1212,GasA,4,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Gd,6,Typ,0,5,2001.0,2.0,2,573,3.0,3.0,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,178000
1200,20,RL,75.0,11235,Pave,0,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,2,2,CBlock,3.0,3.0,1.0,3.0,547,1.0,0,504,1051,GasA,3,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,TA,6,Typ,1,5,1974.0,1.0,2,459,3.0,3.0,Y,0,82,0,0,0,0,0,10,2006,WD,Normal,148000
1201,20,RL,71.0,9353,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,864,864,GasA,3,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,5,1972.0,1.0,1,280,3.0,3.0,Y,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,116050
1202,60,RL,80.0,10400,Pave,0,0,AllPub,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4.0,3.0,3.0,1.0,0,1.0,0,866,866,GasA,4,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Gd,6,Typ,0,5,1998.0,2.0,2,546,3.0,3.0,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,197900
1203,50,RM,50.0,6000,Pave,0,0,AllPub,Corner,0,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,884,884,GasA,4,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,TA,5,Typ,1,1,1960.0,1.0,1,216,3.0,3.0,N,0,0,208,0,0,0,0,5,2009,WD,Normal,117000
1204,20,RL,75.0,9750,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1630,1630,GasA,4,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Gd,6,Typ,1,5,2000.0,1.0,2,451,3.0,3.0,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,213000
1205,20,RL,78.0,10140,Pave,0,0,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4.0,3.0,1.0,5.0,788,1.0,0,268,1056,GasA,4,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,TA,6,Typ,0,5,1975.0,2.0,2,495,3.0,3.0,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,153500
1206,20,RL,90.0,14684,Pave,1,0,AllPub,CulDSac,0,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,3,2,CBlock,4.0,3.0,2.0,5.0,485,4.0,177,1496,2158,GasA,3,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Gd,7,Typ,1,5,1990.0,2.0,3,701,3.0,3.0,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900
1208,20,RL,70.0,9135,Pave,0,0,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,3,2,PConc,4.0,3.0,3.0,6.0,340,1.0,0,1342,1682,GasA,4,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Gd,7,Typ,0,5,2003.0,2.0,2,544,3.0,3.0,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,200000
1209,20,RL,70.0,7763,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3.0,3.0,1.0,3.0,504,4.0,108,319,931,GasA,2,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,1,1980.0,1.0,2,506,3.0,3.0,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,140000
1210,20,RL,85.0,10182,Pave,1,0,AllPub,CulDSac,0,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,3,2,PConc,5.0,3.0,2.0,6.0,1220,1.0,0,440,1660,GasA,4,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Gd,8,Typ,1,5,2006.0,2.0,2,500,3.0,3.0,Y,322,50,0,0,0,0,0,5,2006,New,Partial,290000
1211,60,RL,70.0,11218,Pave,0,0,AllPub,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1055,1055,GasA,4,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Gd,8,Typ,1,5,1992.0,2.0,2,462,3.0,3.0,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000
1212,50,RL,152.0,12134,Pave,1,1,AllPub,Inside,1,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,Wood,4.0,3.0,3.0,6.0,427,1.0,0,132,559,GasA,3,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,TA,8,Typ,0,Basment,1988.0,2.0,2,492,3.0,3.0,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,164000
1213,30,RL,50.0,9340,Pave,0,0,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,344,1.0,0,328,672,GasA,2,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,TA,4,Typ,0,5,1941.0,1.0,1,234,3.0,3.0,N,0,113,0,0,0,0,0,8,2009,WD,Normal,113000
1215,85,RL,69.0,10205,Pave,1,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3.0,3.0,3.0,4.0,784,1.0,0,141,925,GasA,2,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,TA,6,Typ,0,5,1962.0,1.0,1,300,3.0,3.0,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,134500
1216,20,RL,99.0,7094,Pave,1,0,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,180,2.0,374,340,894,GasA,2,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,TA,5,Typ,0,1,1966.0,2.0,1,384,3.0,3.0,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,125000
1218,20,FV,72.0,8640,Pave,0,0,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,3,2,PConc,4.0,3.0,2.0,6.0,936,1.0,0,364,1300,GasA,4,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Gd,6,Typ,0,5,2009.0,2.0,2,552,3.0,3.0,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456
1221,20,RL,66.0,7800,Pave,1,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,3.0,1.0,3.0,312,2.0,600,0,912,GasA,2,Y,SBrkr,912,0,0,912,0,0,1,0,2,1,TA,5,Typ,0,5,1964.0,1.0,1,288,3.0,3.0,Y,0,0,0,0,0,0,0,11,2006,WD,Abnorml,115000
1222,20,RL,55.0,8250,Pave,0,0,AllPub,Inside,0,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3.0,3.0,1.0,4.0,250,2.0,492,210,952,GasA,4,Y,SBrkr,1211,0,0,1211,0,0,1,0,3,1,TA,5,Typ,1,5,1968.0,1.0,1,322,3.0,3.0,Y,0,63,0,0,0,0,0,8,2008,WD,Normal,134000
1223,50,RL,78.0,10496,Pave,0,0,AllPub,Inside,0,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,320.0,2,2,CBlock,3.0,3.0,2.0,3.0,196,1.0,0,844,1040,GasA,4,Y,SBrkr,1168,678,0,1846,0,0,2,0,3,1,TA,7,Typ,1,5,1949.0,1.0,1,315,3.0,3.0,Y,0,0,0,0,0,0,0,1,2007,WD,Normal,143000
1224,20,RL,89.0,10680,Pave,0,0,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,2,2,CBlock,3.0,2.0,1.0,2.0,756,1.0,0,1380,2136,GasA,2,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,TA,7,Mod,0,1,1951.0,1.0,2,528,3.0,3.0,Y,0,30,0,0,0,0,0,10,2006,WD,Normal,137900
1225,60,RL,60.0,15384,Pave,1,0,AllPub,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4.0,3.0,3.0,6.0,724,1.0,0,64,788,GasA,4,Y,SBrkr,788,702,0,1490,1,0,2,1,3,1,Gd,8,Typ,1,5,2004.0,3.0,2,388,3.0,3.0,Y,100,75,0,0,0,0,0,2,2008,WD,Normal,184000
